target,time_bjd,raw_flux,flux_err,session_id,is_real_data
TrES-5,2461270.0502657145,1.0267494817601592,0.0025,session_01,False
TrES-5,2461270.054442162,1.0246243164499051,0.0025,session_01,False
TrES-5,2461270.05861861,1.01850940136513,0.0025,session_01,False
TrES-5,2461270.0627950574,1.0275507686051453,0.0025,session_01,False
TrES-5,2461270.066971505,1.0256978989223904,0.0025,session_01,False
TrES-5,2461270.071147952,1.0271974162139106,0.0025,session_01,False
TrES-5,2461270.0753244,1.0298868034682156,0.0025,session_01,False
TrES-5,2461270.0795008475,1.028556131442173,0.0025,session_01,False
TrES-5,2461270.083677295,1.0244846636679372,0.0025,session_01,False
TrES-5,2461270.0878537428,1.0277915053882969,0.0025,session_01,False
TrES-5,2461270.0920301904,1.0229862605851694,0.0025,session_01,False
TrES-5,2461270.096206638,1.026289559225242,0.0025,session_01,False
TrES-5,2461270.1003830857,1.0310908784951125,0.0025,session_01,False
TrES-5,2461270.104559533,1.0279935951712582,0.0025,session_01,False
TrES-5,2461270.1087359805,1.0310950589151728,0.0025,session_01,False
TrES-5,2461270.112912428,1.0299549489404773,0.0025,session_01,False
TrES-5,2461270.1170888757,1.0292929047863508,0.0025,session_01,False
TrES-5,2461270.1212653234,1.0373781508362305,0.0025,session_01,False
TrES-5,2461270.125441771,1.0297132510428908,0.0025,session_01,False
TrES-5,2461270.1296182186,1.0328370438416365,0.0025,session_01,False
TrES-5,2461270.133794666,1.0367546801956689,0.0025,session_01,False
TrES-5,2461270.1379711134,1.033710223011601,0.0025,session_01,False
TrES-5,2461270.142147561,1.0372426296009118,0.0025,session_01,False
TrES-5,2461270.1463240087,1.036385308224984,0.0025,session_01,False
TrES-5,2461270.1505004563,1.0404618663757206,0.0025,session_01,False
TrES-5,2461270.154676904,1.0346331226394494,0.0025,session_01,False
TrES-5,2461270.1588533516,1.0356991172747658,0.0025,session_01,False
TrES-5,2461270.1630297992,1.0398674336523615,0.0025,session_01,False
TrES-5,2461270.1672062464,1.0368172104197348,0.0025,session_01,False
TrES-5,2461270.171382694,1.0431452892717101,0.0025,session_01,False
TrES-5,2461270.1755591417,1.0389097261591862,0.0025,session_01,False
TrES-5,2461270.1797355893,1.0385560212546454,0.0025,session_01,False
TrES-5,2461270.183912037,1.0390528314285585,0.0025,session_01,False
TrES-5,2461270.1880884846,1.0382969124113801,0.0025,session_01,False
TrES-5,2461270.192264932,1.040612043274188,0.0025,session_01,False
TrES-5,2461270.19644138,1.0377296961748297,0.0025,session_01,False
TrES-5,2461270.200617827,1.0401808436095066,0.0025,session_01,False
TrES-5,2461270.2047942746,1.0456082370517057,0.0025,session_01,False
TrES-5,2461270.2089707223,1.0459227941030202,0.0025,session_01,False
TrES-5,2461270.21314717,1.0424717005708763,0.0025,session_01,False
TrES-5,2461270.2173236175,1.0407419292378237,0.0025,session_01,False
TrES-5,2461270.221500065,1.043313176325568,0.0025,session_01,False
TrES-5,2461270.225676513,1.0436215511947584,0.0025,session_01,False
TrES-5,2461270.2298529604,1.047533268394275,0.0025,session_01,False
TrES-5,2461270.2340294076,1.0425628387250165,0.0025,session_01,False
TrES-5,2461270.2382058552,1.0475711536284533,0.0025,session_01,False
TrES-5,2461270.242382303,1.0446696028981994,0.0025,session_01,False
TrES-5,2461270.2465587505,1.0500348370099395,0.0025,session_01,False
TrES-5,2461270.250735198,1.047432979967561,0.0025,session_01,False
TrES-5,2461270.254911646,1.0480506766095128,0.0025,session_01,False
TrES-5,2461270.2590880934,1.046032257690846,0.0025,session_01,False
TrES-5,2461270.263264541,1.0475602420437446,0.0025,session_01,False
TrES-5,2461270.267440988,1.0505367155992038,0.0025,session_01,False
TrES-5,2461270.271617436,1.0545125234352564,0.0025,session_01,False
TrES-5,2461270.2757938835,1.0522927916147151,0.0025,session_01,False
TrES-5,2461270.279970331,1.053713282437068,0.0025,session_01,False
TrES-5,2461270.2841467788,1.0531862594722863,0.0025,session_01,False
TrES-5,2461270.2883232264,1.0456144158319958,0.0025,session_01,False
TrES-5,2461270.292499674,1.0480376731954597,0.0025,session_01,False
TrES-5,2461270.2966761217,1.0536388285564156,0.0025,session_01,False
TrES-5,2461270.300852569,1.052384631997175,0.0025,session_01,False
TrES-5,2461270.3050290165,1.0508917860645246,0.0025,session_01,False
TrES-5,2461270.309205464,1.0600214727506572,0.0025,session_01,False
TrES-5,2461270.3133819117,1.0561454617231876,0.0025,session_01,False
TrES-5,2461270.3175583594,1.0552297495569227,0.0025,session_01,False
TrES-5,2461270.321734807,1.058051421043928,0.0025,session_01,False
TrES-5,2461270.3259112546,1.0570034004783495,0.0025,session_01,False
TrES-5,2461270.330087702,1.0562156776081848,0.0025,session_01,False
TrES-5,2461270.3342641494,1.0549489130295315,0.0025,session_01,False
TrES-5,2461270.338440597,1.0545459836154534,0.0025,session_01,False
TrES-5,2461270.3426170447,1.0550525019560848,0.0025,session_01,False
TrES-5,2461270.3467934923,1.0586589544358136,0.0025,session_01,False
TrES-5,2461270.35096994,1.0556644941769504,0.0025,session_01,False
TrES-5,2461270.3551463876,1.0584816478421806,0.0025,session_01,False
TrES-5,2461270.359322835,1.0592590990539439,0.0025,session_01,False
TrES-5,2461270.3634992824,1.056454611912882,0.0025,session_01,False
TrES-5,2461270.36767573,1.0596538293893687,0.0025,session_01,False
TrES-5,2461270.3718521777,1.0571093673644596,0.0025,session_01,False
TrES-5,2461270.3760286253,1.0626552394228395,0.0025,session_01,False
TrES-5,2461270.380205073,1.0590829213305608,0.0025,session_01,False
TrES-5,2461270.3843815206,1.0639135025200699,0.0025,session_01,False
TrES-5,2461270.388557968,1.0630864479983868,0.0025,session_01,False
TrES-5,2461270.392734416,1.0577195632528806,0.0025,session_01,False
TrES-5,2461270.396910863,1.0612870815864885,0.0025,session_01,False
TrES-5,2461270.4010873106,1.064255339500334,0.0025,session_01,False
TrES-5,2461270.4052637583,1.0658796373756454,0.0025,session_01,False
TrES-5,2461270.409440206,1.0663148406102956,0.0025,session_01,False
TrES-5,2461270.4136166535,1.0616047879232753,0.0025,session_01,False
TrES-5,2461270.417793101,1.066100796440043,0.0025,session_01,False
TrES-5,2461270.421969549,1.0630260326850083,0.0025,session_01,False
TrES-5,2461270.4261459964,1.064116255287233,0.0025,session_01,False
TrES-5,2461270.4303224436,1.06170354293795,0.0025,session_01,False
TrES-5,2461270.4344988912,1.0648011778368724,0.0025,session_01,False
TrES-5,2461270.438675339,1.0674770172980628,0.0025,session_01,False
TrES-5,2461270.4428517865,1.0648621726482956,0.0025,session_01,False
TrES-5,2461270.447028234,1.067578658789959,0.0025,session_01,False
TrES-5,2461270.451204682,1.0659809135695457,0.0025,session_01,False
TrES-5,2461270.4553811294,1.0727145861909955,0.0025,session_01,False
TrES-5,2461270.459557577,1.0652202700918871,0.0025,session_01,False
TrES-5,2461270.463734024,1.0678300339611964,0.0025,session_01,False
TrES-5,2461270.467910472,1.0695303333053465,0.0025,session_01,False
TrES-5,2461270.4720869195,1.0668047692061309,0.0025,session_01,False
TrES-5,2461270.476263367,1.0687446929235014,0.0025,session_01,False
TrES-5,2461270.4804398147,1.0679087337268334,0.0025,session_01,False
TrES-5,2461270.4846162624,1.0733382964778688,0.0025,session_01,False
TrES-5,2461270.48879271,1.0718906888425577,0.0025,session_01,False
TrES-5,2461270.4929691576,1.0679764230158326,0.0025,session_01,False
TrES-5,2461270.497145605,1.0720871920501835,0.0025,session_01,False
TrES-5,2461270.5013220524,1.0711134065467236,0.0025,session_01,False
TrES-5,2461270.5054985,1.0721639866746537,0.0025,session_01,False
TrES-5,2461270.5096749477,1.0718630679617662,0.0025,session_01,False
TrES-5,2461270.5138513953,1.0718256111579583,0.0025,session_01,False
TrES-5,2461270.518027843,1.0724939601300767,0.0025,session_01,False
TrES-5,2461270.5222042906,1.0711994504493634,0.0025,session_01,False
TrES-5,2461270.5263807382,1.070877374905354,0.0025,session_01,False
TrES-5,2461270.5305571854,1.077369237361604,0.0025,session_01,False
TrES-5,2461270.534733633,1.075678331743557,0.0025,session_01,False
TrES-5,2461270.5389100807,1.0741643038779518,0.0025,session_01,False
TrES-5,2461270.5430865283,1.0744579188556787,0.0025,session_01,False
TrES-5,2461270.547262976,1.0736483290446928,0.0025,session_01,False
TrES-5,2461270.5514394236,1.0706220919713565,0.0025,session_01,False
TrES-5,2461270.555615871,1.069819139636063,0.0025,session_01,False
TrES-5,2461270.5597923184,1.0727716210301894,0.0025,session_01,False
TrES-5,2461270.563968766,1.0743887822615767,0.0025,session_01,False
TrES-5,2461270.5681452136,1.0738207601310132,0.0025,session_01,False
TrES-5,2461270.5723216613,1.0835236775064199,0.0025,session_01,False
TrES-5,2461270.576498109,1.0770938465971232,0.0025,session_01,False
TrES-5,2461270.5806745565,1.0762038778272875,0.0025,session_01,False
TrES-5,2461270.584851004,1.076686132691943,0.0025,session_01,False
TrES-5,2461270.589027452,1.0783895378098545,0.0025,session_01,False
TrES-5,2461270.593203899,1.0744825262038133,0.0025,session_01,False
TrES-5,2461270.5973803466,1.0744791350267557,0.0025,session_01,False
TrES-5,2461270.6015567943,1.0769820153111127,0.0025,session_01,False
TrES-5,2461270.605733242,1.0727740521003297,0.0025,session_01,False
TrES-5,2461270.6099096895,1.0740845974594926,0.0025,session_01,False
TrES-5,2461270.614086137,1.0722147395361412,0.0025,session_01,False
TrES-5,2461270.618262585,1.07780337173745,0.0025,session_01,False
TrES-5,2461270.6224390324,1.0757132570455907,0.0025,session_01,False
TrES-5,2461270.6266154796,1.0797517190137425,0.0025,session_01,False
TrES-5,2461270.630791927,1.0794862851149967,0.0025,session_01,False
TrES-5,2461270.634968375,1.0776334962172185,0.0025,session_01,False
TrES-5,2461270.6391448225,1.0752467198308346,0.0025,session_01,False
TrES-5,2461270.64332127,1.0759822748632921,0.0025,session_01,False
TrES-5,2461270.6474977178,1.0780551710135893,0.0025,session_01,False
TrES-5,2461270.6516741654,1.0759397286415944,0.0025,session_01,False
TrES-5,2461270.655850613,1.0802892719056518,0.0025,session_01,False
TrES-5,2461270.66002706,1.0841367888128906,0.0025,session_01,False
TrES-5,2461270.664203508,1.0816966688348826,0.0025,session_01,False
TrES-5,2461270.6683799555,1.0782740612727035,0.0025,session_01,False
TrES-5,2461270.672556403,1.0778929793992642,0.0025,session_01,False
TrES-5,2461270.6767328507,1.0794579175294947,0.0025,session_01,False
TrES-5,2461270.6809092984,1.079010055509271,0.0025,session_01,False
TrES-5,2461270.685085746,1.0780319516030927,0.0025,session_01,False
TrES-5,2461270.6892621936,1.0813418714203584,0.0025,session_01,False
TrES-5,2461270.693438641,1.0789146653322452,0.0025,session_01,False
TrES-5,2461270.6976150884,1.0814286013501608,0.0025,session_01,False
TrES-5,2461270.701791536,1.0807554343607724,0.0025,session_01,False
TrES-5,2461270.7059679837,1.0772236140745644,0.0025,session_01,False
TrES-5,2461270.7101444313,1.078750433640135,0.0025,session_01,False
TrES-5,2461270.714320879,1.0800424678993918,0.0025,session_01,False
TrES-5,2461270.7184973266,1.0791724032808716,0.0025,session_01,False
TrES-5,2461270.722673774,1.080410002012576,0.0025,session_01,False
TrES-5,2461270.7268502214,1.0836247128889471,0.0025,session_01,False
TrES-5,2461270.731026669,1.0825595175235392,0.0025,session_01,False
TrES-5,2461270.7352031167,1.0753500310685102,0.0025,session_01,False
TrES-5,2461270.7393795643,1.0814951095105276,0.0025,session_01,False
TrES-5,2461270.743556012,1.0798923160401266,0.0025,session_01,False
TrES-5,2461270.7477324596,1.0822931549280905,0.0025,session_01,False
TrES-5,2461270.751908907,1.0769372191535382,0.0025,session_01,False
TrES-5,2461270.756085355,1.0797302901833101,0.0025,session_01,False
TrES-5,2461270.760261802,1.0750559193857518,0.0025,session_01,False
TrES-5,2461270.7644382496,1.07983670776874,0.0025,session_01,False
TrES-5,2461270.7686146973,1.083291406595795,0.0025,session_01,False
TrES-5,2461270.772791145,1.0845672620565536,0.0025,session_01,False
TrES-5,2461270.7769675925,1.0808514252054129,0.0025,session_01,False
TrES-5,2461270.78114404,1.07729264846175,0.0025,session_01,False
TrES-5,2461270.785320488,1.0805352552101088,0.0025,session_01,False
TrES-5,2461270.789496935,1.078742049949564,0.0025,session_01,False
TrES-5,2461270.7936733826,1.0816414248262232,0.0025,session_01,False
TrES-5,2461270.7978498302,1.083627763031876,0.0025,session_01,False
TrES-5,2461270.802026278,1.0836143210631142,0.0025,session_01,False
TrES-5,2461270.8062027255,1.0770633102860938,0.0025,session_01,False
TrES-5,2461270.810379173,1.0771158611368303,0.0025,session_01,False
TrES-5,2461270.814555621,1.0732200296552061,0.0025,session_01,False
TrES-5,2461270.8187320684,1.07916082867711,0.0025,session_01,False
TrES-5,2461270.8229085156,1.0827016434040269,0.0025,session_01,False
TrES-5,2461270.827084963,1.077434141157774,0.0025,session_01,False
TrES-5,2461270.831261411,1.0785075666017003,0.0025,session_01,False
TrES-5,2461270.8354378585,1.0834437373001427,0.0025,session_01,False
TrES-5,2461270.839614306,1.0805407557225521,0.0025,session_01,False
TrES-5,2461270.8437907537,1.0737474565303364,0.0025,session_01,False
TrES-5,2461270.8479672014,1.081022439476508,0.0025,session_01,False
TrES-5,2461270.852143649,1.0835061085618922,0.0025,session_01,False
TrES-5,2461270.856320096,1.0831209778707485,0.0025,session_01,False
TrES-5,2461270.860496544,1.076453686308153,0.0025,session_01,False
TrES-5,2461270.8646729914,1.079395992703743,0.0025,session_01,False
TrES-5,2461270.868849439,1.0779906177901362,0.0025,session_01,False
TrES-5,2461270.8730258867,1.0835425759542983,0.0025,session_01,False
TrES-5,2461270.8772023343,1.0779477468305718,0.0025,session_01,False
TrES-5,2461270.881378782,1.0792016685817951,0.0025,session_01,False
TrES-5,2461270.8855552296,1.0795755767923418,0.0025,session_01,False
TrES-5,2461270.889731677,1.0773815234230557,0.0025,session_01,False
TrES-5,2461270.8939081244,1.0782640004646489,0.0025,session_01,False
TrES-5,2461270.898084572,1.0778768421432487,0.0025,session_01,False
TrES-5,2461270.9022610197,1.078185090809097,0.0025,session_01,False
TrES-5,2461270.9064374673,1.076113687094916,0.0025,session_01,False
TrES-5,2461270.910613915,1.0789137010702061,0.0025,session_01,False
TrES-5,2461270.9147903626,1.0757203148706183,0.0025,session_01,False
TrES-5,2461270.91896681,1.0781216734616204,0.0025,session_01,False
TrES-5,2461270.9231432574,1.07814195383731,0.0025,session_01,False
TrES-5,2461270.927319705,1.073855588978066,0.0025,session_01,False
TrES-5,2461270.9314961527,1.0757486888782222,0.0025,session_01,False
TrES-5,2461270.9356726003,1.076074594701687,0.0025,session_01,False
TrES-5,2461270.939849048,1.068750982676097,0.0025,session_01,False
TrES-5,2461270.9440254956,1.0762456502263709,0.0025,session_01,False
TrES-5,2461270.948201943,1.0759248426604704,0.0025,session_01,False
TrES-5,2461270.952378391,1.0767490083054605,0.0025,session_01,False
TrES-5,2461270.956554838,1.0759665409585197,0.0025,session_01,False
TrES-5,2461270.9607312856,1.075740266090045,0.0025,session_01,False
TrES-5,2461270.9649077333,1.0767765162930918,0.0025,session_01,False
TrES-5,2461270.969084181,1.0772663691017257,0.0025,session_01,False
TrES-5,2461270.9732606285,1.0756301721850545,0.0025,session_01,False
TrES-5,2461270.977437076,1.0736790917274481,0.0025,session_01,False
TrES-5,2461270.981613524,1.0761254082629805,0.0025,session_01,False
TrES-5,2461270.985789971,1.0736314984154882,0.0025,session_01,False
TrES-5,2461270.9899664186,1.0747229959466282,0.0025,session_01,False
TrES-5,2461270.994142866,1.0711885014884739,0.0025,session_01,False
TrES-5,2461270.998319314,1.0745221752219587,0.0025,session_01,False
TrES-5,2461271.0024957615,1.0731555316556476,0.0025,session_01,False
TrES-5,2461271.006672209,1.0741897042258473,0.0025,session_01,False
TrES-5,2461271.0108486568,1.0730432715359224,0.0025,session_01,False
TrES-5,2461271.0150251044,1.0728468637949145,0.0025,session_01,False
TrES-5,2461271.0192015516,1.0715705225754584,0.0025,session_01,False
TrES-5,2461271.023377999,1.072403659273087,0.0025,session_01,False
TrES-5,2461271.027554447,1.0743494301315317,0.0025,session_01,False
TrES-5,2461271.0317308945,1.0681834899553198,0.0025,session_01,False
TrES-5,2461271.035907342,1.0673320904883854,0.0025,session_01,False
TrES-5,2461271.0400837897,1.071601931928476,0.0025,session_01,False
TrES-5,2461271.0442602374,1.0713210789145067,0.0025,session_01,False
TrES-5,2461271.048436685,1.0727387000159203,0.0025,session_01,False
TrES-5,2461271.052613132,1.071458347234569,0.0025,session_01,False
TrES-5,2461271.05678958,1.0690559770481955,0.0025,session_01,False
TrES-5,2461271.0609660274,1.0690850621852175,0.0025,session_01,False
TrES-5,2461271.065142475,1.072956322687643,0.0025,session_01,False
TrES-5,2461271.0693189227,1.0694719689300498,0.0025,session_01,False
TrES-5,2461271.0734953703,1.0681156643247567,0.0025,session_01,False
TrES-5,2461271.077671818,1.0676106903049396,0.0025,session_01,False
TrES-5,2461271.0818482656,1.0653353084004094,0.0025,session_01,False
TrES-5,2461271.086024713,1.0672958358570204,0.0025,session_01,False
TrES-5,2461271.0902011604,1.0673488368006592,0.0025,session_01,False
TrES-5,2461271.094377608,1.0695831194006495,0.0025,session_01,False
TrES-5,2461271.0985540557,1.0693349545959567,0.0025,session_01,False
TrES-5,2461271.1027305033,1.0673962807474975,0.0025,session_01,False
TrES-5,2461271.106906951,1.0708232393963795,0.0025,session_01,False
TrES-5,2461271.1110833986,1.0663911422399766,0.0025,session_01,False
TrES-5,2461271.115259846,1.065026714420899,0.0025,session_01,False
TrES-5,2461271.1194362934,1.0693707534774493,0.0025,session_01,False
TrES-5,2461271.123612741,1.0651289226698977,0.0025,session_01,False
TrES-5,2461271.1277891886,1.0601868079191026,0.0025,session_01,False
TrES-5,2461271.1319656363,1.0618599789437333,0.0025,session_01,False
TrES-5,2461271.136142084,1.0617660648671519,0.0025,session_01,False
TrES-5,2461271.1403185315,1.057042724296467,0.0025,session_01,False
TrES-5,2461271.144494979,1.0627846306711264,0.0025,session_01,False
TrES-5,2461271.148671427,1.0671744990346173,0.0025,session_01,False
TrES-5,2461271.152847874,1.0648798975535125,0.0025,session_01,False
TrES-5,2461271.1570243216,1.0689852268489157,0.0025,session_01,False
TrES-5,2461271.1612007692,1.0588307614239971,0.0025,session_01,False
TrES-5,2461271.165377217,1.0613252039405177,0.0025,session_01,False
TrES-5,2461271.1695536645,1.0630498853384818,0.0025,session_01,False
TrES-5,2461271.173730112,1.0658520277731374,0.0025,session_01,False
TrES-5,2461271.17790656,1.0609848566530167,0.0025,session_01,False
TrES-5,2461271.1820830074,1.0622815491548931,0.0025,session_01,False
TrES-5,2461271.1862594546,1.0585462093015099,0.0025,session_01,False
TrES-5,2461271.190435902,1.0580125557028384,0.0025,session_01,False
TrES-5,2461271.19461235,1.0629755761352306,0.0025,session_01,False
TrES-5,2461271.1987887975,1.0592575277127205,0.0025,session_01,False
TrES-5,2461271.202965245,1.0569366910598166,0.0025,session_01,False
TrES-5,2461271.2071416928,1.0578510808001955,0.0025,session_01,False
TrES-5,2461271.2113181404,1.0543622772926917,0.0025,session_01,False
TrES-5,2461271.2154945876,1.054747926264106,0.0025,session_01,False
TrES-5,2461271.219671035,1.059106815424313,0.0025,session_01,False
TrES-5,2461271.223847483,1.059577386725672,0.0025,session_01,False
TrES-5,2461271.2280239305,1.0569666833144409,0.0025,session_01,False
TrES-5,2461271.232200378,1.0579125655809507,0.0025,session_01,False
TrES-5,2461271.2363768257,1.0557463220909933,0.0025,session_01,False
TrES-5,2461271.2405532734,1.0540226323196624,0.0025,session_01,False
TrES-5,2461271.244729721,1.0556493069759842,0.0025,session_01,False
TrES-5,2461271.248906168,1.0554493930060336,0.0025,session_01,False
TrES-5,2461271.253082616,1.0502133942928966,0.0025,session_01,False
TrES-5,2461271.2572590634,1.0533743436760272,0.0025,session_01,False
TrES-5,2461271.261435511,1.0488780278144791,0.0025,session_01,False
TrES-5,2461271.2656119587,1.0517341032796947,0.0025,session_01,False
TrES-5,2461271.2697884063,1.0484389113926624,0.0025,session_01,False
TrES-5,2461271.273964854,1.0523913033010945,0.0025,session_01,False
TrES-5,2461271.2781413016,1.0533605822685892,0.0025,session_01,False
TrES-5,2461271.2823177488,1.0462669085124148,0.0025,session_01,False
TrES-5,2461271.2864941964,1.0476583407541458,0.0025,session_01,False
TrES-5,2461271.290670644,1.0537697833309965,0.0025,session_01,False
TrES-5,2461271.2948470917,1.0507480355130794,0.0025,session_01,False
TrES-5,2461271.2990235393,1.051445641094978,0.0025,session_01,False
TrES-5,2461271.303199987,1.0505533474391882,0.0025,session_01,False
TrES-5,2461271.3073764346,1.049369952043464,0.0025,session_01,False
TrES-5,2461271.311552882,1.0515728488633165,0.0025,session_01,False
TrES-5,2461271.3157293294,1.045112245216186,0.0025,session_01,False
TrES-5,2461271.319905777,1.0450966224125076,0.0025,session_01,False
TrES-5,2461271.3240822246,1.0421139558823478,0.0025,session_01,False
TrES-5,2461271.3282586723,1.0466220201484346,0.0025,session_01,False
TrES-5,2461271.33243512,1.04074682536224,0.0025,session_01,False
TrES-5,2461271.3366115675,1.0434251813757935,0.0025,session_01,False
TrES-5,2461271.340788015,1.0370539490162658,0.0025,session_01,False
TrES-5,2461271.344964463,1.0312233275263203,0.0025,session_01,False
TrES-5,2461271.34914091,1.0302338972129896,0.0025,session_01,False
TrES-5,2461271.3533173576,1.0245735625169003,0.0025,session_01,False
TrES-5,2461271.3574938052,1.024198672595543,0.0025,session_01,False
TrES-5,2461271.361670253,1.021749189816776,0.0025,session_01,False
TrES-5,2461271.3658467005,1.0188800762109627,0.0025,session_01,False
TrES-5,2461271.370023148,1.020623144342117,0.0025,session_01,False
TrES-5,2461271.374199596,1.0249391917113333,0.0025,session_01,False
TrES-5,2461271.3783760434,1.0194111720429886,0.0025,session_01,False
TrES-5,2461271.3825524906,1.021666858419807,0.0025,session_01,False
TrES-5,2461271.386728938,1.0249975413687646,0.0025,session_01,False
TrES-5,2461271.390905386,1.021083292370291,0.0025,session_01,False
TrES-5,2461271.3950818335,1.0278350763304789,0.0025,session_01,False
TrES-5,2461271.399258281,1.031307496101034,0.0025,session_01,False
TrES-5,2461271.4034347287,1.0329723733680785,0.0025,session_01,False
TrES-5,2461271.4076111764,1.0339061235141835,0.0025,session_01,False
TrES-5,2461271.411787624,1.0367157059121854,0.0025,session_01,False
TrES-5,2461271.415964071,1.0330794709198226,0.0025,session_01,False
TrES-5,2461271.420140519,1.0385221151047856,0.0025,session_01,False
TrES-5,2461271.4243169664,1.0385949245547537,0.0025,session_01,False
TrES-5,2461271.428493414,1.0292827509048732,0.0025,session_01,False
TrES-5,2461271.4326698617,1.0299314242232043,0.0025,session_01,False
TrES-5,2461271.4368463093,1.0362329617089592,0.0025,session_01,False
TrES-5,2461271.441022757,1.0322733362144114,0.0025,session_01,False
TrES-5,2461271.445199204,1.032393811409969,0.0025,session_01,False
TrES-5,2461271.449375652,1.0321400840111183,0.0025,session_01,False
TrES-5,2461271.4535520994,1.030186481071319,0.0025,session_01,False
TrES-5,2461271.457728547,1.0271947891382855,0.0025,session_01,False
TrES-5,2461271.4619049947,1.0322651316922558,0.0025,session_01,False
TrES-5,2461271.4660814423,1.0299354845146482,0.0025,session_01,False
TrES-5,2461271.47025789,1.0313919545880366,0.0025,session_01,False
TrES-5,2461271.4744343376,1.0277516165062608,0.0025,session_01,False
TrES-5,2461271.4786107847,1.027074152175232,0.0025,session_01,False
TrES-5,2461271.4827872324,1.0239125909239997,0.0025,session_01,False
TrES-5,2461271.48696368,1.0256128295459785,0.0025,session_01,False
TrES-5,2461271.4911401276,1.025536737861924,0.0025,session_01,False
TrES-5,2461271.4953165753,1.0243709185978793,0.0025,session_01,False
TrES-5,2461271.499493023,1.0279862918581755,0.0025,session_01,False
TrES-5,2461271.5036694705,1.0220152881654543,0.0025,session_01,False
TrES-5,2461271.507845918,1.0161214476868086,0.0025,session_01,False
TrES-5,2461271.5120223654,1.0200563835554493,0.0025,session_01,False
TrES-5,2461271.516198813,1.02573393546048,0.0025,session_01,False
TrES-5,2461271.5203752606,1.0198048412528227,0.0025,session_01,False
TrES-5,2461271.5245517083,1.0184970488891523,0.0025,session_01,False
TrES-5,2461271.528728156,1.0158623156574749,0.0025,session_01,False
TrES-5,2461271.5329046035,1.0130867129564625,0.0025,session_01,False
TrES-5,2461271.537081051,1.0207734849068129,0.0025,session_01,False
TrES-5,2461271.541257499,1.0204942907364125,0.0025,session_01,False
TrES-5,2461271.545433946,1.0222346554104833,0.0025,session_01,False
TrES-5,2461271.5496103936,1.0144673848637253,0.0025,session_01,False
TrES-5,2461271.553786841,1.0180481956862293,0.0025,session_01,False
TrES-5,2461271.557963289,1.012815751297938,0.0025,session_01,False
TrES-5,2461271.5621397365,1.0135752329380225,0.0025,session_01,False
TrES-5,2461271.566316184,1.011321784994603,0.0025,session_01,False
TrES-5,2461271.5704926318,1.0120445656051031,0.0025,session_01,False
TrES-5,2461271.5746690794,1.0151428202624988,0.0025,session_01,False
TrES-5,2461271.5788455266,1.013113156783341,0.0025,session_01,False
