target,time_bjd,raw_flux,flux_err,session_id,is_real_data
WASP-2,2461263.9346622475,1.0508917900531582,0.0025,session_01,False
WASP-2,2461263.9388559703,1.0572982085264024,0.0025,session_01,False
WASP-2,2461263.943049693,1.0529543987624634,0.0025,session_01,False
WASP-2,2461263.947243416,1.055816760299122,0.0025,session_01,False
WASP-2,2461263.951437139,1.0559007495700128,0.0025,session_01,False
WASP-2,2461263.955630862,1.0600237632877691,0.0025,session_01,False
WASP-2,2461263.959824585,1.0569057954215717,0.0025,session_01,False
WASP-2,2461263.964018308,1.0579140639822424,0.0025,session_01,False
WASP-2,2461263.968212031,1.062426633597479,0.0025,session_01,False
WASP-2,2461263.972405754,1.0670100280045907,0.0025,session_01,False
WASP-2,2461263.9765994768,1.0623623574374046,0.0025,session_01,False
WASP-2,2461263.9807932,1.0687910293482528,0.0025,session_01,False
WASP-2,2461263.9849869227,1.0652877937784357,0.0025,session_01,False
WASP-2,2461263.9891806454,1.068491998439972,0.0025,session_01,False
WASP-2,2461263.9933743686,1.0689857387394912,0.0025,session_01,False
WASP-2,2461263.9975680914,1.071526508208963,0.0025,session_01,False
WASP-2,2461264.0017618146,1.0668918489429116,0.0025,session_01,False
WASP-2,2461264.0059555373,1.067463882902209,0.0025,session_01,False
WASP-2,2461264.0101492605,1.07238112956935,0.0025,session_01,False
WASP-2,2461264.0143429833,1.0729418668716972,0.0025,session_01,False
WASP-2,2461264.0185367065,1.067500952876385,0.0025,session_01,False
WASP-2,2461264.022730429,1.0745495099643436,0.0025,session_01,False
WASP-2,2461264.026924152,1.073200862172535,0.0025,session_01,False
WASP-2,2461264.031117875,1.0729141392242048,0.0025,session_01,False
WASP-2,2461264.035311598,1.073940146954429,0.0025,session_01,False
WASP-2,2461264.039505321,1.0738918086681766,0.0025,session_01,False
WASP-2,2461264.043699044,1.079192856071688,0.0025,session_01,False
WASP-2,2461264.047892767,1.0791294694486522,0.0025,session_01,False
WASP-2,2461264.0520864897,1.076288607567859,0.0025,session_01,False
WASP-2,2461264.056280213,1.0801133199289006,0.0025,session_01,False
WASP-2,2461264.0604739357,1.0784705938867583,0.0025,session_01,False
WASP-2,2461264.0646676584,1.083120243034749,0.0025,session_01,False
WASP-2,2461264.0688613816,1.0780965640608409,0.0025,session_01,False
WASP-2,2461264.0730551044,1.0766213674995562,0.0025,session_01,False
WASP-2,2461264.0772488276,1.07727409320821,0.0025,session_01,False
WASP-2,2461264.0814425503,1.0784738450227886,0.0025,session_01,False
WASP-2,2461264.0856362735,1.0776861605250634,0.0025,session_01,False
WASP-2,2461264.089829996,1.0793664226701318,0.0025,session_01,False
WASP-2,2461264.0940237194,1.0813298472705963,0.0025,session_01,False
WASP-2,2461264.098217442,1.081731932827352,0.0025,session_01,False
WASP-2,2461264.102411165,1.0826106576688126,0.0025,session_01,False
WASP-2,2461264.106604888,1.0735584247107604,0.0025,session_01,False
WASP-2,2461264.110798611,1.0781317883869508,0.0025,session_01,False
WASP-2,2461264.114992334,1.0793734001757442,0.0025,session_01,False
WASP-2,2461264.119186057,1.079671852621489,0.0025,session_01,False
WASP-2,2461264.12337978,1.0845618767836196,0.0025,session_01,False
WASP-2,2461264.1275735027,1.080382622831885,0.0025,session_01,False
WASP-2,2461264.131767226,1.0781766103305717,0.0025,session_01,False
WASP-2,2461264.1359609487,1.081036049437162,0.0025,session_01,False
WASP-2,2461264.1401546714,1.0794442097472983,0.0025,session_01,False
WASP-2,2461264.1443483946,1.0740341623182657,0.0025,session_01,False
WASP-2,2461264.1485421173,1.0829256642844771,0.0025,session_01,False
WASP-2,2461264.1527358405,1.0835927048835459,0.0025,session_01,False
WASP-2,2461264.1569295633,1.0790742700169011,0.0025,session_01,False
WASP-2,2461264.1611232865,1.0769193354279927,0.0025,session_01,False
WASP-2,2461264.165317009,1.0767140275114522,0.0025,session_01,False
WASP-2,2461264.1695107324,1.0771203517256345,0.0025,session_01,False
WASP-2,2461264.173704455,1.075601844209652,0.0025,session_01,False
WASP-2,2461264.177898178,1.078246617404224,0.0025,session_01,False
WASP-2,2461264.182091901,1.0740683199155974,0.0025,session_01,False
WASP-2,2461264.186285624,1.0735526781967693,0.0025,session_01,False
WASP-2,2461264.190479347,1.0719222180025934,0.0025,session_01,False
WASP-2,2461264.1946730698,1.0769994115237684,0.0025,session_01,False
WASP-2,2461264.198866793,1.072620234850266,0.0025,session_01,False
WASP-2,2461264.2030605157,1.07255278651432,0.0025,session_01,False
WASP-2,2461264.207254239,1.069683242264974,0.0025,session_01,False
WASP-2,2461264.2114479616,1.0711692192245958,0.0025,session_01,False
WASP-2,2461264.2156416844,1.0691990126382216,0.0025,session_01,False
WASP-2,2461264.2198354076,1.0723136265530742,0.0025,session_01,False
WASP-2,2461264.2240291303,1.0684390803569483,0.0025,session_01,False
WASP-2,2461264.2282228535,1.0701165042255965,0.0025,session_01,False
WASP-2,2461264.2324165762,1.067807534450365,0.0025,session_01,False
WASP-2,2461264.2366102994,1.067663184161715,0.0025,session_01,False
WASP-2,2461264.240804022,1.0666540193269671,0.0025,session_01,False
WASP-2,2461264.2449977454,1.0628053347303241,0.0025,session_01,False
WASP-2,2461264.249191468,1.0619363086509415,0.0025,session_01,False
WASP-2,2461264.253385191,1.0561117211326778,0.0025,session_01,False
WASP-2,2461264.257578914,1.0594484737552528,0.0025,session_01,False
WASP-2,2461264.261772637,1.059126377039785,0.0025,session_01,False
WASP-2,2461264.26596636,1.0583412799171013,0.0025,session_01,False
WASP-2,2461264.2701600827,1.0554953292661422,0.0025,session_01,False
WASP-2,2461264.274353806,1.0566169037498476,0.0025,session_01,False
WASP-2,2461264.2785475287,1.0559347403374948,0.0025,session_01,False
WASP-2,2461264.282741252,1.0548715955431414,0.0025,session_01,False
WASP-2,2461264.2869349746,1.0523886627173,0.0025,session_01,False
WASP-2,2461264.291128698,1.0557697039082847,0.0025,session_01,False
WASP-2,2461264.2953224205,1.043913237957988,0.0025,session_01,False
WASP-2,2461264.2995161433,1.0467201192961333,0.0025,session_01,False
WASP-2,2461264.3037098665,1.0460682572541484,0.0025,session_01,False
WASP-2,2461264.307903589,1.0467060821511733,0.0025,session_01,False
WASP-2,2461264.3120973124,1.045884145976709,0.0025,session_01,False
WASP-2,2461264.316291035,1.041920247464879,0.0025,session_01,False
WASP-2,2461264.3204847584,1.0433627976833972,0.0025,session_01,False
WASP-2,2461264.324678481,1.0446014329872189,0.0025,session_01,False
WASP-2,2461264.3288722043,1.0332207735061552,0.0025,session_01,False
WASP-2,2461264.333065927,1.0421797992766946,0.0025,session_01,False
WASP-2,2461264.3372596498,1.0387177131471144,0.0025,session_01,False
WASP-2,2461264.341453373,1.0360344139277227,0.0025,session_01,False
WASP-2,2461264.3456470957,1.0335143003782739,0.0025,session_01,False
WASP-2,2461264.349840819,1.0333456763212783,0.0025,session_01,False
WASP-2,2461264.3540345416,1.031425260105477,0.0025,session_01,False
WASP-2,2461264.358228265,1.0318174737976098,0.0025,session_01,False
WASP-2,2461264.3624219876,1.0312563477644647,0.0025,session_01,False
WASP-2,2461264.366615711,1.0222975273307342,0.0025,session_01,False
WASP-2,2461264.3708094335,1.0286642742012295,0.0025,session_01,False
WASP-2,2461264.3750031563,1.022420111588099,0.0025,session_01,False
WASP-2,2461264.3791968795,1.0228809875219431,0.0025,session_01,False
WASP-2,2461264.383390602,1.0206958462367084,0.0025,session_01,False
WASP-2,2461264.3875843254,1.018536513015674,0.0025,session_01,False
WASP-2,2461264.391778048,1.0178903618613366,0.0025,session_01,False
WASP-2,2461264.3959717713,1.0174789955859358,0.0025,session_01,False
WASP-2,2461264.400165494,1.0109717325667367,0.0025,session_01,False
WASP-2,2461264.4043592173,1.0130086456417744,0.0025,session_01,False
WASP-2,2461264.40855294,1.0068407964979793,0.0025,session_01,False
WASP-2,2461264.4127466627,1.0046837122603076,0.0025,session_01,False
WASP-2,2461264.416940386,1.009856751742527,0.0025,session_01,False
WASP-2,2461264.4211341087,1.0067681504742707,0.0025,session_01,False
WASP-2,2461264.425327832,1.004435517510257,0.0025,session_01,False
WASP-2,2461264.4295215546,1.0015051377129156,0.0025,session_01,False
WASP-2,2461264.433715278,0.9984434666628392,0.0025,session_01,False
