target,time_bjd,raw_flux,flux_err,session_id,is_real_data
HAT-P-10,2461288.984976657,1.0660497504151158,0.0025,session_01,False
HAT-P-10,2461288.989178338,1.0719621186422392,0.0025,session_01,False
HAT-P-10,2461288.9933800185,1.0694105281599864,0.0025,session_01,False
HAT-P-10,2461288.9975816994,1.0685477134641075,0.0025,session_01,False
HAT-P-10,2461289.00178338,1.0752551963603572,0.0025,session_01,False
HAT-P-10,2461289.0059850607,1.0675024745228618,0.0025,session_01,False
HAT-P-10,2461289.010186741,1.0739800911748856,0.0025,session_01,False
HAT-P-10,2461289.014388422,1.0739740353297238,0.0025,session_01,False
HAT-P-10,2461289.0185901024,1.076168882506586,0.0025,session_01,False
HAT-P-10,2461289.0227917833,1.0746285793047197,0.0025,session_01,False
HAT-P-10,2461289.0269934637,1.075230143774194,0.0025,session_01,False
HAT-P-10,2461289.0311951446,1.0724711920304675,0.0025,session_01,False
HAT-P-10,2461289.035396825,1.07679333138989,0.0025,session_01,False
HAT-P-10,2461289.039598506,1.0760185696390074,0.0025,session_01,False
HAT-P-10,2461289.043800187,1.0799364870522683,0.0025,session_01,False
HAT-P-10,2461289.0480018673,1.0835820619332126,0.0025,session_01,False
HAT-P-10,2461289.052203548,1.078953793317336,0.0025,session_01,False
HAT-P-10,2461289.0564052286,1.0781708604927078,0.0025,session_01,False
HAT-P-10,2461289.0606069095,1.079631662535006,0.0025,session_01,False
HAT-P-10,2461289.06480859,1.0797499522258112,0.0025,session_01,False
HAT-P-10,2461289.0690102708,1.080725975846726,0.0025,session_01,False
HAT-P-10,2461289.073211951,1.0826034599586427,0.0025,session_01,False
HAT-P-10,2461289.077413632,1.0830077514337297,0.0025,session_01,False
HAT-P-10,2461289.0816153125,1.0784458246953523,0.0025,session_01,False
HAT-P-10,2461289.0858169934,1.0821173728165607,0.0025,session_01,False
HAT-P-10,2461289.090018674,1.0780307449469488,0.0025,session_01,False
HAT-P-10,2461289.0942203547,1.0766953860552702,0.0025,session_01,False
HAT-P-10,2461289.098422035,1.0799048764285184,0.0025,session_01,False
HAT-P-10,2461289.102623716,1.0768642327289204,0.0025,session_01,False
HAT-P-10,2461289.106825397,1.082334625756925,0.0025,session_01,False
HAT-P-10,2461289.1110270773,1.0770326105841104,0.0025,session_01,False
HAT-P-10,2461289.115228758,1.075100581048818,0.0025,session_01,False
HAT-P-10,2461289.1194304386,1.0760365883060228,0.0025,session_01,False
HAT-P-10,2461289.1236321195,1.0759928918836892,0.0025,session_01,False
HAT-P-10,2461289.1278338,1.0701661865439318,0.0025,session_01,False
HAT-P-10,2461289.132035481,1.0719537258759597,0.0025,session_01,False
HAT-P-10,2461289.1362371612,1.0706708115204353,0.0025,session_01,False
HAT-P-10,2461289.140438842,1.0745688316637763,0.0025,session_01,False
HAT-P-10,2461289.1446405225,1.0698207124813282,0.0025,session_01,False
HAT-P-10,2461289.1488422034,1.073083844165376,0.0025,session_01,False
HAT-P-10,2461289.153043884,1.0669038581489563,0.0025,session_01,False
HAT-P-10,2461289.1572455647,1.0653204754278935,0.0025,session_01,False
HAT-P-10,2461289.1614472456,1.0723349909910997,0.0025,session_01,False
HAT-P-10,2461289.165648926,1.0671488312624444,0.0025,session_01,False
HAT-P-10,2461289.169850607,1.0642072329450611,0.0025,session_01,False
HAT-P-10,2461289.1740522874,1.064742832476916,0.0025,session_01,False
HAT-P-10,2461289.1782539682,1.063330224187404,0.0025,session_01,False
HAT-P-10,2461289.1824556487,1.0646519397000496,0.0025,session_01,False
HAT-P-10,2461289.1866573296,1.0619168679293092,0.0025,session_01,False
HAT-P-10,2461289.19085901,1.056729504783555,0.0025,session_01,False
HAT-P-10,2461289.195060691,1.0569623338315832,0.0025,session_01,False
HAT-P-10,2461289.1992623713,1.057730190840003,0.0025,session_01,False
HAT-P-10,2461289.203464052,1.0543944709832151,0.0025,session_01,False
HAT-P-10,2461289.2076657326,1.0509579389132542,0.0025,session_01,False
HAT-P-10,2461289.2118674135,1.0470777516494734,0.0025,session_01,False
HAT-P-10,2461289.2160690944,1.0516977886319439,0.0025,session_01,False
HAT-P-10,2461289.220270775,1.043047227906383,0.0025,session_01,False
HAT-P-10,2461289.2244724557,1.0418628186132513,0.0025,session_01,False
HAT-P-10,2461289.228674136,1.0446135092587225,0.0025,session_01,False
HAT-P-10,2461289.232875817,1.042351456240714,0.0025,session_01,False
HAT-P-10,2461289.2370774974,1.0377168275671569,0.0025,session_01,False
HAT-P-10,2461289.2412791783,1.0367203563190992,0.0025,session_01,False
HAT-P-10,2461289.2454808587,1.0352426896552838,0.0025,session_01,False
HAT-P-10,2461289.2496825396,1.032812913103532,0.0025,session_01,False
HAT-P-10,2461289.25388422,1.0304273044517263,0.0025,session_01,False
HAT-P-10,2461289.258085901,1.0274718627261412,0.0025,session_01,False
HAT-P-10,2461289.2622875813,1.0281265856891377,0.0025,session_01,False
HAT-P-10,2461289.266489262,1.0295758849186327,0.0025,session_01,False
HAT-P-10,2461289.270690943,1.023723892506962,0.0025,session_01,False
HAT-P-10,2461289.2748926235,1.0241849896813504,0.0025,session_01,False
HAT-P-10,2461289.2790943044,1.0222674013995237,0.0025,session_01,False
HAT-P-10,2461289.283295985,1.0229088913064093,0.0025,session_01,False
HAT-P-10,2461289.2874976657,1.015771787436639,0.0025,session_01,False
HAT-P-10,2461289.291699346,1.0098470133807491,0.0025,session_01,False
HAT-P-10,2461289.295901027,1.0165016687416217,0.0025,session_01,False
HAT-P-10,2461289.3001027075,1.0114700451586396,0.0025,session_01,False
HAT-P-10,2461289.3043043884,1.0099505318800783,0.0025,session_01,False
HAT-P-10,2461289.308506069,1.0109515911564941,0.0025,session_01,False
HAT-P-10,2461289.3127077497,1.001195322657889,0.0025,session_01,False
HAT-P-10,2461289.31690943,0.998283518193177,0.0025,session_01,False
HAT-P-10,2461289.321111111,1.003639049693348,0.0025,session_01,False
